lat,lon,stop_sequence,shape_dist
40.9034,-74.07820000000001,9,1.856
40.8661,-74.10662,31,7.137
40.87354000000001,-74.14915,52,11.196
40.90625,-74.07657,8,1.635
40.87085,-74.09537,28,6.459
40.89532000000001,-74.08098000000001,13,3.303
40.90807,-74.09162,8,2.114
40.86387000000001,-74.11082,39,9.362
40.90325,-74.16765000000001,63,13.779
40.93379,-74.14894000000001,70,14.78
40.89713,-74.09749000000001,17,4.176
40.22528000000001,-74.76023,49,11.047
40.85498,-74.11275,35,8.162
40.87802000000001,-74.13466000000001,61,13.553
40.90509,-74.08553,10,2.541
40.86387000000001,-74.11082,39,9.362
40.87605000000001,-74.13377000000001,62,13.705
40.88048000000001,-74.09386,24,5.837
40.85671000000001,-74.12359000000001,48,10.82
40.89567,-74.16049000000001,67,14.271
40.86237000000001,-74.12762000000001,47,10.676
40.90967000000001,-74.14143,74,15.534
40.87449,-74.09748,26,6.296
40.86413,-74.10600000000001,30,7.24
40.93343,-74.14592,51,11.556
40.88903000000001,-74.17672,55,12.423
40.90509,-74.08553,10,2.541
40.86387000000001,-74.11082,39,9.362
40.8549,-74.10904000000001,34,7.961
40.93343,-74.14592,51,11.556
40.93379,-74.14894000000001,70,14.78
40.93554,-74.14841000000001,10,1.513
40.85308000000001,-74.13947,38,7.033
40.89541000000001,-74.08242,66,12.776
39.35304,-74.44593,36,8.754
40.88104000000001,-74.13470000000001,60,13.363
40.83486000000001,-74.13805,17,2.569
40.85093000000001,-74.14307000000001,33,5.997
40.88403,-74.09421,55,10.783
40.85571,-74.14388000000001,36,6.743
40.89835,-74.08126,68,13.089
40.91671,-74.17236000000001,6,0.734
40.87055,-74.12828,31,5.833
40.88961,-74.09826000000001,58,11.304
40.83918000000001,-74.13482,19,2.908
40.85571,-74.14388000000001,36,6.743
40.87311,-74.13036000000001,14,2.174
40.868,-74.10436,48,9.493
40.89541000000001,-74.08242,66,12.776
40.82937,-74.14414000000001,15,2.316
40.88961,-74.09826000000001,58,11.304
40.78627,-74.19382,1,0.0
40.87589000000001,-74.17865,26,4.53
40.85489,-74.10883000000001,43,8.435
40.76185,-74.21192,14,2.522
40.72534,-74.22556,34,6.061
40.868,-74.10436,48,9.493
40.89835,-74.08126,68,13.089
40.868,-74.10436,48,9.493
40.73772,-74.23199000000001,26,4.695
40.8805,-74.09469,54,10.532
40.90150000000001,-74.08233000000001,69,13.314
40.88403,-74.09421,55,10.783
40.75073,-74.2166,17,3.31
40.73772,-74.23199000000001,26,4.695
40.70248,-74.28961000000001,60,10.813
40.69979,-74.38114,84,15.095
40.75294,-74.22338,20,3.7
40.78154000000001,-74.2089,4,1.074
40.75762,-74.21914000000001,19,3.564
40.88822,-74.2522,31,5.455
40.76023,-74.20972,15,2.625
40.73500000000001,-74.19032,18,2.843
40.74556,-74.23502,12,1.94
40.76213000000001,-74.18782,32,5.321
40.74630000000001,-74.22739,15,2.44
40.73913,-74.20984,11,1.763
40.73537,-74.21129,9,1.411
40.91225,-74.07784000000001,6,1.048
40.86572,-74.10821,32,7.224
40.73555,-74.20236000000001,23,3.969
40.85081,-74.14303000000001,40,8.385
40.87502000000001,-74.06597000000001,19,4.278
40.88721,-74.08131,13,2.994
40.91309,-74.07923000000001,5,0.955
40.93339,-74.14634000000001,37,7.775
40.80006,-74.19688000000001,67,14.862
40.81167000000001,-74.19017000000001,69,15.316
40.88133000000001,-74.07616,16,3.566
40.9066,-74.15702,45,9.484
40.28764,-74.79244,2,0.215
40.86532,-74.10958000000001,33,7.3
40.87984,-74.07364000000001,17,3.733
40.91489000000001,-74.08218000000001,4,0.757
40.87662,-74.08676000000001,26,5.816
40.91225,-74.07784000000001,6,1.048
40.86651000000001,-74.10503,30,7.049
40.81482,-74.18686000000001,60,13.496
40.87502000000001,-74.06597000000001,19,4.278
40.88319000000001,-74.07926,15,3.359
40.9034,-74.07820000000001,9,1.856
40.86572,-74.10821,32,7.224
40.9339,-74.14917000000001,36,7.665
40.87085,-74.09537,28,6.459
40.9034,-74.07820000000001,9,1.856
40.87717000000001,-74.08426,25,5.653
40.90751,-74.07532,7,1.526
40.87662,-74.08676000000001,26,5.816
40.87984,-74.07364000000001,17,3.733
40.91821,-74.08487000000001,3,0.482
40.87717000000001,-74.08426,25,5.653
40.90212,-74.08285000000001,11,2.79
40.91437000000001,-74.09354,6,1.651
40.85700000000001,-74.10638,33,7.756
40.93465,-74.15293000000001,44,10.154
40.92682000000001,-74.15859,68,14.5
40.89532000000001,-74.08098000000001,13,3.303
40.90691,-74.09041,9,2.216
40.84343000000001,-74.10600000000001,31,7.413
40.87682,-74.13411,58,13.158
40.92073000000001,-74.0912,3,1.193
40.85498,-74.11275,35,8.162
40.88254000000001,-74.18048,56,12.588
40.88582,-74.09503000000001,22,5.233
40.86114000000001,-74.12521000000001,41,9.737
40.90325,-74.16765000000001,63,13.779
40.2192,-74.75422,43,10.023
40.9305,-74.15012,71,14.912
40.92918,-74.16177,77,16.207
40.88048000000001,-74.09386,24,5.837
40.85671000000001,-74.12359000000001,48,10.82
40.22528000000001,-74.76023,49,11.047
40.91437000000001,-74.09354,6,1.651
40.85700000000001,-74.10638,33,7.756
40.86413,-74.10600000000001,30,7.24
40.85671000000001,-74.12359000000001,48,10.82
40.89567,-74.16049000000001,67,14.271
40.91824,-74.18516000000001,8,1.061
40.85093000000001,-74.14307000000001,33,5.997
40.89642000000001,-74.09215,64,12.262
40.85831,-74.10578000000001,32,7.658
40.8946,-74.17402000000001,53,11.971
40.91376,-74.14554000000001,4,0.329
40.87589000000001,-74.17865,26,4.53
40.8733,-74.09946000000001,51,9.972
40.93426,-74.15067,30,5.658
40.88403,-74.09421,55,10.783
40.91284,-74.16636000000001,3,0.223
40.87702,-74.18016,25,4.366
40.91691,-74.09259,75,14.686
40.83277,-74.13965,16,2.423
40.85123,-74.13340000000001,34,6.251
40.93733,-74.14784,11,1.67
40.85489,-74.10883000000001,43,8.435
40.89684,-74.09596,62,12.061
40.85334,-74.13159,35,6.378
40.87729,-74.09627,53,10.295
40.92445,-74.09097000000001,78,15.223
40.84013,-74.13411,20,3.006
40.85327,-74.13958000000001,40,7.376
40.78609,-74.20399,2,0.716
40.72902000000001,-74.16564000000001,30,5.305
40.87311,-74.13036000000001,14,2.174
40.85308000000001,-74.13947,38,7.033
40.77279,-74.21140000000001,6,1.343
40.75762,-74.21914000000001,19,3.564
40.65005,-74.34736000000001,51,8.643
40.72902000000001,-74.16564000000001,30,5.305
40.71777,-74.24683,41,7.168
40.71413,-74.27299000000001,49,8.396
40.78627,-74.19382,1,0.0
40.71777,-74.24683,41,7.168
40.76942,-74.21498000000001,8,1.76
40.75073,-74.2166,17,3.31
40.64672,-74.36164000000001,56,9.515
40.75069000000001,-74.22469000000001,21,3.953
40.77484,-74.20945,5,1.268
40.76552,-74.22134000000001,25,4.575
40.69106,-74.14679000000001,27,4.884
40.76023,-74.20972,15,2.625
40.87317,-74.07748000000001,23,5.203
40.87745,-74.06962,18,4.0
40.90017,-74.07857,10,2.08
40.9066,-74.15702,45,9.484
40.28764,-74.79244,2,0.215
40.91821,-74.08487000000001,3,0.482
40.87163,-74.0749,22,5.031
40.87354000000001,-74.14915,52,11.196
40.88721,-74.08131,13,2.994
40.93339,-74.14634000000001,37,7.775
40.87614000000001,-74.08249,24,5.536
40.88485,-74.08206000000001,14,3.173
40.86743000000001,-74.10267,29,6.908
40.87984,-74.07364000000001,17,3.733
40.93339,-74.14634000000001,37,7.775
40.80006,-74.19688000000001,67,14.862
40.87163,-74.0749,22,5.031
40.87317,-74.07748000000001,23,5.203
40.88721,-74.08131,13,2.994
40.92102000000001,-74.07989,1,0.0
40.86532,-74.10958000000001,33,7.3
40.8661,-74.10662,31,7.137
40.88721,-74.08131,13,2.994
40.91821,-74.08487000000001,3,0.482
40.89553,-74.07865000000001,11,2.4
40.91553,-74.15489000000001,34,7.419
40.87379000000001,-74.14786000000001,53,11.45
40.90017,-74.07857,10,2.08
40.86743000000001,-74.10267,29,6.908
40.89564,-74.08346,14,3.434
40.90509,-74.08553,10,2.541
40.86151,-74.12071,42,9.912
40.90020000000001,-74.16476,64,13.88
40.89416000000001,-74.15908,72,15.164
40.71587,-74.06654,18,4.393
40.55153000000001,-74.42149,50,11.376
39.35304,-74.44593,36,8.754
40.89745000000001,-74.16217,66,14.11
40.89532000000001,-74.08098000000001,13,3.303
40.8626,-74.11211,40,9.498
40.90020000000001,-74.16476,64,13.88
40.87449,-74.09748,26,6.296
40.22528000000001,-74.76023,49,11.047
40.93204,-74.14949,69,14.618
40.55153000000001,-74.42149,50,11.376
40.92918,-74.16177,77,16.207
40.86651000000001,-74.10503,29,7.055
40.84343000000001,-74.10600000000001,31,7.413
40.89243,-74.17500000000001,52,11.737
40.87605000000001,-74.13377000000001,62,13.705
40.90212,-74.08285000000001,11,2.79
40.8626,-74.11211,40,9.498
40.85498,-74.11275,35,8.162
40.89243,-74.17500000000001,52,11.737
40.89416000000001,-74.15908,72,15.164
40.87516,-74.13255000000001,13,2.016
40.84965,-74.13329,39,7.181
40.90150000000001,-74.08233000000001,69,13.314
40.86356000000001,-74.11097000000001,38,9.213
40.89870000000001,-74.16333,65,13.986
40.83727,-74.13629,18,2.751
40.85123,-74.13340000000001,34,6.251
40.88573,-74.09667,56,11.024
40.85327,-74.13958000000001,40,7.376
40.90150000000001,-74.08233000000001,69,13.314
40.91824,-74.18516000000001,8,1.061
40.85093000000001,-74.14307000000001,33,5.997
40.89237000000001,-74.09926,59,11.504
40.84013,-74.13411,20,3.006
40.84965,-74.13329,39,7.181
40.82937,-74.14414000000001,15,2.316
40.85571,-74.14388000000001,36,6.743
40.87014000000001,-74.10223,49,9.711
40.90150000000001,-74.08233000000001,69,13.314
40.83277,-74.13965,16,2.423
40.8967,-74.09458000000001,63,12.133
40.78609,-74.20399,2,0.716
40.93391,-74.14878,27,4.71
40.85744,-74.10595,44,8.668
40.75073,-74.2166,17,3.31
40.72416,-74.22024,35,6.255
40.86777,-74.19137,21,3.497
40.85489,-74.10883000000001,43,8.435
40.76185,-74.21192,14,2.522
40.7638,-74.22306,24,4.432
40.64672,-74.36164000000001,56,9.538
40.62485,-74.24092,76,13.825
40.71753,-74.23627,46,7.932
40.69969,-74.28536000000001,63,10.675
40.77484,-74.20945,5,1.268
40.71413,-74.27299000000001,49,8.396
40.76185,-74.21192,14,2.522
40.72389,-74.23811,33,5.926
40.78154000000001,-74.2089,4,1.074
40.69244,-74.15081,28,5.063
40.76439000000001,-74.21522,12,2.326
40.72389,-74.23811,33,5.926
40.72534,-74.22556,34,6.061
40.74852000000001,-74.22596,22,4.098
40.71818,-74.23572,47,8.059
40.77094,-74.21335,7,1.585
40.69106,-74.14679000000001,27,4.884
40.69724,-74.26229000000001,52,8.677
40.71114,-74.26187,66,11.375
40.7633,-74.21385000000001,13,2.414
40.75294,-74.22338,20,3.7
40.75069000000001,-74.22469000000001,21,3.953
40.74852000000001,-74.22596,22,4.098
40.7638,-74.22306,24,4.432
40.69106,-74.14679000000001,27,4.884
40.72902000000001,-74.16564000000001,30,5.305
40.72902000000001,-74.16564000000001,30,5.305
40.72389,-74.23811,33,5.926
40.72534,-74.22556,34,6.061
40.72487,-74.23711,32,5.65
40.72389,-74.23811,33,5.926
40.70029,-74.27026000000001,48,8.162
40.71469,-74.25314,44,7.603
40.64968,-74.40634,66,11.725
40.71453,-74.25030000000001,43,7.457
40.65569,-74.37464,65,11.424
40.63197,-74.25497,81,14.511
40.78154000000001,-74.2089,4,1.074
40.74852000000001,-74.22596,22,4.098
40.70029,-74.27026000000001,48,8.162
40.84201,-74.10353,46,9.021
40.8967,-74.09458000000001,63,12.133
40.85571,-74.14388000000001,36,6.743
40.8805,-74.09469,54,10.532
40.28686,-74.79649,79,15.927
40.86459000000001,-74.19308000000001,22,3.68
39.36048,-74.42249000000001,41,7.632
40.77279,-74.21140000000001,6,1.343
40.88822,-74.2522,31,5.455
40.83486000000001,-74.13805,17,2.569
40.84965,-74.13329,39,7.181
40.77843,-74.20564,10,2.059
40.75069000000001,-74.22469000000001,21,3.953
40.65031,-74.34768000000001,54,9.13
40.72487,-74.23711,32,5.65
40.71469,-74.25314,44,7.603
40.69787,-74.25883,51,8.553
40.78609,-74.20399,2,0.716
40.71469,-74.25314,44,7.603
40.77843,-74.20564,10,2.059
40.75762,-74.21914000000001,19,3.564
40.78627,-74.19382,1,0.0
40.7638,-74.22306,24,4.432
40.77279,-74.21140000000001,6,1.343
40.69244,-74.15081,28,5.063
40.88822,-74.2522,31,5.455
40.75228000000001,-74.21567,18,3.444
40.71453,-74.25030000000001,43,7.457
40.78154000000001,-74.2089,4,1.074
40.7638,-74.22306,24,4.432
40.69787,-74.25883,51,8.553
40.71413,-74.27299000000001,49,8.396
40.77279,-74.21140000000001,6,1.343
40.7633,-74.21385000000001,13,2.414
40.74852000000001,-74.22596,22,4.098
40.72534,-74.22556,34,6.061
40.76552,-74.22134000000001,25,4.575
40.76942,-74.21498000000001,8,1.76
40.72389,-74.23811,33,5.926
40.71413,-74.27299000000001,49,8.396
40.72902000000001,-74.16564000000001,30,5.305
40.71413,-74.27299000000001,49,8.396
40.77843,-74.20564,10,2.059
40.71944000000001,-74.24461000000001,40,7.099
40.72682,-74.03623,61,10.956
40.64485000000001,-74.25283,83,14.722
40.75762,-74.21914000000001,19,3.564
40.72062,-74.24278000000001,39,6.834
40.72128,-74.24181,38,6.747
40.68755,-74.24287000000001,60,10.117
40.75294,-74.22338,20,3.7
40.72466,-74.24169,37,6.53
40.77484,-74.20945,5,1.268
40.71077,-74.26131000000001,65,11.12
40.75073,-74.2166,17,3.31
40.65031,-74.34768000000001,54,9.13
40.72389,-74.23811,33,5.926
40.68072,-74.23322,56,9.262
40.7633,-74.21385000000001,13,2.414
40.76185,-74.21192,14,2.522
40.78627,-74.19382,1,0.0
40.74664000000001,-74.22707000000001,23,4.268
40.78112,-74.20638000000001,3,0.96
40.73772,-74.23199000000001,26,4.695
40.71356,-74.25506,45,7.746
40.78627,-74.19382,1,0.0
40.75069000000001,-74.22469000000001,21,3.953
40.71753,-74.23627,46,7.932
40.72466,-74.24169,37,6.53
40.71114,-74.26187,66,11.375
40.7633,-74.21385000000001,13,2.414
40.71777,-74.24683,41,7.168
40.70466,-74.29489000000001,63,11.266
40.72389,-74.23811,33,5.926
40.6893,-74.24681000000001,62,10.437
40.76185,-74.21192,14,2.522
40.76185,-74.21192,14,2.522
40.72128,-74.24181,38,6.747
40.68226000000001,-74.23509,55,9.079
40.74664000000001,-74.22707000000001,23,4.268
40.75762,-74.21914000000001,19,3.564
40.77279,-74.21140000000001,6,1.343
40.72487,-74.23711,32,5.65
40.72534,-74.22556,34,6.061
40.69724,-74.26229000000001,52,8.677
40.76023,-74.20972,15,2.625
40.76775000000001,-74.21699000000001,9,1.923
40.72128,-74.24181,38,6.747
40.78627,-74.19382,1,0.0
40.72062,-74.24278000000001,39,6.834
40.70029,-74.27026000000001,48,8.162
40.78112,-74.20638000000001,3,0.96
40.65569,-74.37464,65,11.424
40.62485,-74.24092,76,13.825
40.73244,-74.20649,13,2.267
40.78201000000001,-74.16288,5,1.227
40.74257,-74.19958000000001,18,3.159
40.72300000000001,-74.19315,11,1.959
40.76895,-74.18208,16,2.258
40.79822,-74.21942,45,6.853
40.88047,-74.22888,6,1.574
40.81105,-74.21411,31,7.399
40.75939,-74.17588,54,11.237
40.8575,-74.2308,9,2.914
40.80008,-74.20283,33,8.355
40.84650000000001,-74.22865,20,4.538
40.82657,-74.24854,25,6.038
40.94840000000001,-74.25882,3,0.78
40.80722,-74.2102,33,7.794
40.77055,-74.18349,49,10.751
40.86449,-74.20301,8,1.933
40.76276,-74.17819,52,11.037
40.80877,-74.21154,35,8.128
40.75924000000001,-74.17555,61,12.327
40.74160000000001,-74.16921,63,12.726
40.79599,-74.22784,24,5.692
40.78085,-74.19056,51,11.506
40.75939,-74.17588,61,12.919
40.88047,-74.22888,6,1.574
40.81675000000001,-74.22139,28,6.825
40.81675000000001,-74.22139,28,6.825
40.79962,-74.19680000000001,48,10.652
40.86447,-74.20311000000001,9,2.035
40.82657,-74.24854,25,6.038
40.76891000000001,-74.18237,50,10.825
40.65197000000001,-74.40496,67,11.919
40.72416,-74.22024,35,6.255
40.72515000000001,-74.23373000000001,36,6.366
40.77094,-74.21335,7,1.585
40.74664000000001,-74.22707000000001,23,4.268
40.77843,-74.20564,10,2.059
40.76552,-74.22134000000001,25,4.575
40.64801000000001,-74.36426,55,9.329
40.77484,-74.20945,5,1.268
40.69969,-74.28536000000001,63,10.675
40.69106,-74.14679000000001,27,4.884
40.78627,-74.19382,1,0.0
40.73772,-74.23199000000001,26,4.695
40.64795,-74.36389000000001,50,8.576
40.7633,-74.21385000000001,13,2.414
40.72416,-74.22024,35,6.255
40.71619,-74.24866,42,7.294
40.75069000000001,-74.22469000000001,21,3.953
40.71753,-74.23627,46,7.932
40.72389,-74.23811,33,5.926
40.64801000000001,-74.36426,55,9.329
40.75073,-74.2166,17,3.31
40.76775000000001,-74.21699000000001,9,1.923
40.73772,-74.23199000000001,26,4.695
40.71413,-74.27299000000001,49,8.396
40.76775000000001,-74.21699000000001,9,1.923
40.69106,-74.14679000000001,27,4.884
40.88822,-74.2522,31,5.455
40.72682,-74.03623,61,10.956
40.69979,-74.38114,84,15.095
40.69391,-74.15504,29,5.155
40.7633,-74.21385000000001,13,2.414
40.71619,-74.24866,42,7.294
40.72487,-74.23711,32,5.65
40.76439000000001,-74.21522,12,2.326
40.64795,-74.36389000000001,50,8.576
40.63197,-74.25497,81,14.511
40.76185,-74.21192,14,2.522
40.78627,-74.19382,1,0.0
40.72902000000001,-74.16564000000001,30,5.305
40.70376,-74.29285,62,11.043
40.75228000000001,-74.21567,18,3.444
40.76942,-74.21498000000001,8,1.76
40.71944000000001,-74.24461000000001,40,7.099
40.65162,-74.33794,53,8.925
40.75073,-74.2166,17,3.31
40.65031,-74.34768000000001,54,9.13
40.69244,-74.15081,28,5.063
40.70029,-74.27026000000001,48,8.162
40.62715,-74.24446,77,13.953
40.76185,-74.21192,14,2.522
40.72389,-74.23811,33,5.926
40.72682,-74.03623,61,10.956
40.64795,-74.36389000000001,50,8.576
40.74664000000001,-74.22707000000001,23,4.268
40.71453,-74.25030000000001,43,7.457
40.76942,-74.21498000000001,8,1.76
40.73772,-74.23199000000001,26,4.695
40.6813,-74.23364000000001,58,9.773
40.75228000000001,-74.21567,18,3.444
40.69106,-74.14679000000001,27,4.884
40.65005,-74.34736000000001,51,8.643
40.7769,-74.20238,11,2.215
40.7638,-74.22306,24,4.432
40.77843,-74.20564,10,2.059
40.73772,-74.23199000000001,26,4.695
40.73365,-74.21187,16,2.647
40.75116000000001,-74.17694,7,1.397
40.78299000000001,-74.16613000000001,4,1.067
40.78201000000001,-74.16288,5,1.227
40.76851000000001,-74.18439000000001,27,4.725
40.73003000000001,-74.21279000000001,17,2.864
40.74702000000001,-74.19734000000001,20,3.397
40.76138,-74.17696000000001,12,1.706
40.80108000000001,-74.2042,34,5.164
40.85997,-74.23137000000001,55,9.431
40.80877,-74.21154,35,8.128
40.86427,-74.12928000000001,12,2.46
40.79691,-74.20033000000001,38,8.669
40.80877,-74.21154,28,7.47
40.761,-74.177,46,10.507
40.87692000000001,-74.23098,7,1.788
40.79934,-74.20218000000001,37,8.434
40.78186,-74.16274,67,13.18
40.76276,-74.17819,52,11.037
40.76159000000001,-74.07454000000001,1,0.0
40.83974000000001,-74.22638,23,5.244
40.78186,-74.16274,67,13.18
40.84182000000001,-74.22808,21,4.719
40.80008,-74.20283,40,9.013
40.75747,-74.17432000000001,59,12.052
40.84944,-74.14589000000001,9,2.214
40.81892000000001,-74.21553,35,8.219
40.79903,-74.20166,39,8.818
40.74160000000001,-74.16921,63,12.726
40.86449,-74.20301,8,1.933
40.82884000000001,-74.24071,27,6.568
40.76276,-74.17819,52,11.037
40.79934,-74.20218000000001,37,8.434
40.75747,-74.17432000000001,59,12.052
40.86427,-74.12928000000001,12,2.46
40.78285,-74.19194,43,9.647
40.72770000000001,-74.17686,68,13.868
40.79691,-74.20033000000001,38,8.669
40.73761,-74.17108,65,13.139
39.39059,-74.52279,19,4.282
40.81517,-74.21933,29,7.071
40.75924000000001,-74.17555,61,12.327
40.88065,-74.22865,5,1.429
40.81411000000001,-74.21798000000001,30,7.245
40.8575,-74.2308,16,3.572
40.82884000000001,-74.24071,27,6.568
40.70965,-74.06048000000001,2,0.401
40.76717,-74.23892000000001,14,2.932
40.75565,-74.17292,56,11.643
40.76159000000001,-74.07454000000001,1,0.0
40.84233,-74.22478000000001,24,5.423
40.80705,-74.20977,34,8.011
40.76159000000001,-74.07454000000001,1,0.0
40.76717,-74.23892000000001,14,2.932
40.80857,-74.21158000000001,32,7.5
40.84182000000001,-74.22808,21,4.719
40.81105,-74.21411,31,7.399
40.75565,-74.17292,56,11.643
40.85183000000001,-74.30034,26,6.322
40.72902000000001,-74.16564000000001,30,5.305
40.71453,-74.25030000000001,43,7.457
40.72534,-74.22556,34,6.061
40.70649,-74.29874000000001,64,11.326
40.71777,-74.24683,41,7.168
40.70376,-74.29285,62,11.043
40.62927000000001,-74.24908,79,14.163
40.78627,-74.19382,1,0.0
40.75294,-74.22338,20,3.7
40.71453,-74.25030000000001,43,7.457
40.62485,-74.24092,76,13.825
40.76107,-74.22286000000001,16,3.217
40.69391,-74.15504,29,5.155
40.70029,-74.27026000000001,48,8.162
40.66435000000001,-74.26452,73,13.348
40.7104,-74.26037000000001,67,11.649
40.69391,-74.15504,29,5.155
40.71753,-74.23627,46,7.932
40.75073,-74.2166,17,3.31
40.77094,-74.21335,7,1.585
40.72534,-74.22556,34,6.061
40.70376,-74.29285,62,11.043
40.78609,-74.20399,2,0.716
40.7104,-74.26037000000001,67,11.649
40.72487,-74.23711,32,5.65
40.64672,-74.36164000000001,56,9.515
40.7769,-74.20238,11,2.215
40.72389,-74.23811,33,5.926
40.76439000000001,-74.21522,12,2.326
40.72487,-74.23711,32,5.65
40.72682,-74.03623,61,10.956
40.7769,-74.20238,11,2.215
40.69391,-74.15504,29,5.155
40.78609,-74.20399,2,0.716
40.75762,-74.21914000000001,19,3.564
40.78112,-74.20638000000001,3,0.96
40.69391,-74.15504,29,5.155
40.65005,-74.34736000000001,51,8.643
40.66435000000001,-74.26452,73,13.348
40.76942,-74.21498000000001,8,1.76
40.70983,-74.25958,69,12.592
40.73772,-74.23199000000001,26,4.695
40.65162,-74.33794,53,8.925
40.71753,-74.23627,46,7.932
